@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 {0,1,2,3,4,5,6}

@data
4000,'2019/09/24 11:29:44:642',44,547.587036,264.791382,60.014313,597.050171,186.444092,68.978569,585.382751,259.621124,73.248055,666.735901,257.946259,73.252716,724.238525,264.237793,68.378525,1
4001,'2019/09/24 11:29:44:694',44,548.235107,257.410248,60.080009,593.695618,179.95929,69.020058,586.037476,251.846786,73.732628,667.97876,251.081345,73.40921,725.427856,255.96756,68.468872,1
4002,'2019/09/24 11:29:44:743',44,543.027771,245.16687,59.837574,583.025269,168.573334,68.83342,579.21814,238.07547,73.943382,662.473999,238.069305,73.479836,720.493408,242.043762,68.523254,1
4003,'2019/09/24 11:29:44:793',44,538.913025,231.088806,60.041656,576.737915,154.832367,68.783913,575.190125,223.864166,74.258751,657.973877,223.251862,73.768288,716.548462,227.550385,68.772316,1
4004,'2019/09/24 11:29:44:844',44,534.365479,213.956757,59.967667,569.9104,137.434692,68.003426,571.222839,204.424042,74.260338,654.753479,203.481201,73.569839,713.223022,208.781799,68.444763,1
4005,'2019/09/24 11:29:44:893',44,529.690369,199.995819,59.415924,562.302734,123.433655,67.370819,563.254639,188.763489,73.917961,647.254883,187.976288,73.399689,707.722717,193.790619,68.388763,1
4006,'2019/09/24 11:29:44:944',44,531.779846,185.711029,58.510693,565.772827,107.65799,65.399734,567.709412,170.589111,72.791061,651.988953,170.125214,71.967522,712.068726,177.310516,66.819939,1
4007,'2019/09/24 11:29:44:993',44,533.781494,171.458649,58.391548,570.481323,92.661774,64.946228,570.944458,155.792786,72.498047,655.675842,154.909912,71.630951,715.726196,161.487793,66.478867,1
4008,'2019/09/24 11:29:45:048',44,534.499756,162.838379,58.357185,571.025757,83.606995,64.97699,570.711121,147.450714,72.430313,653.95282,146.716705,71.620178,716.731018,150.97641,66.49984,1
4009,'2019/09/24 11:29:45:093',44,537.270386,149.676208,57.879826,575.341125,69.407654,63.67514,574.006836,133.144684,71.725388,658.122192,130.081635,70.885345,719.886353,136.66925,65.756622,1
4010,'2019/09/24 11:29:45:144',44,537.593689,141.370544,57.641777,576.62384,60.894501,63.369759,574.763367,125.008911,71.451546,657.892212,122.330536,70.609711,720.246643,128.058319,65.474724,1
4011,'2019/09/24 11:29:45:193',44,538.041321,130.844482,57.60796,575.979675,49.772614,62.895256,576.051331,113.310028,71.321388,658.150757,111.292572,70.382729,720.079712,116.173492,65.215675,1
4012,'2019/09/24 11:29:45:244',44,537.776306,124.113403,57.468849,574.454956,42.857117,62.778305,576.029541,106.630402,71.185577,658.5177,104.095306,70.213959,719.156494,108.649139,64.998207,1
4013,'2019/09/24 11:29:45:294',44,535.743896,115.500061,57.091896,570.632813,34.315521,62.620583,572.096008,98.359619,70.938255,654.312622,95.826935,70.062645,715.384277,100.011169,64.91481,1
4014,'2019/09/24 11:29:45:344',44,537.243347,105.874146,56.785793,572.972229,23.945648,61.582035,575.242065,86.658112,70.4701,657.294922,84.464722,69.411682,716.272949,90.083923,64.232788,1
4015,'2019/09/24 11:29:45:394',44,534.406677,97.23761,55.807945,567.739014,14.725037,60.406654,570.542725,77.251221,69.530441,652.073975,74.675476,68.593948,711.242493,80.818268,63.555588,1
4016,'2019/09/24 11:29:45:444',44,532.351807,90.668152,55.38784,565.776123,7.987854,60.047508,568.041077,69.268951,69.170235,649.780457,67.598053,68.209198,709.007446,74.502594,63.164558,1
4017,'2019/09/24 11:29:45:496',44,531.1297,84.507813,54.801029,563.878723,1.72229,59.290188,566.734253,61.645386,68.59761,648.514954,60.625244,67.577255,707.464172,67.941559,62.520714,1
4018,'2019/09/24 11:29:45:545',44,529.399841,80.848907,53.993332,562.94873,-2.835144,58.24025,563.214294,55.000458,67.730362,645.843994,55.773132,66.839165,704.069031,64.817322,61.918911,1
4019,'2019/09/24 11:29:45:595',44,528.421387,80.388947,53.421799,563.174072,-3.377075,57.796032,561.596741,54.18985,67.205765,645.802979,54.536072,66.408089,701.60907,66.288361,61.569561,1
4020,'2019/09/24 11:29:45:644',44,528.214417,82.155273,53.048134,563.221619,-2.508331,57.555424,561.482544,55.041748,66.830101,645.805664,55.851837,66.061348,701.595215,67.407318,61.206284,1
4021,'2019/09/24 11:29:45:697',44,527.509521,88.296692,52.487576,562.515503,2.927734,57.37833,560.670654,61.01593,66.368538,645.439514,62.174927,65.682785,702.091003,72.579895,60.806137,1
4022,'2019/09/24 11:29:45:745',44,527.512634,99.753815,51.612839,560.526672,14.271637,57.198795,560.372925,74.071625,65.731705,645.344666,74.26297,65.092499,703.150085,83.077515,60.171272,1
4023,'2019/09/24 11:29:45:796',44,527.515198,111.846313,50.959972,557.757935,26.193848,57.134438,561.324585,88.753296,65.201645,646.952087,85.86853,64.547943,705.496948,92.845001,59.51619,1
4024,'2019/09/24 11:29:45:847',44,528.91803,123.118561,50.439247,558.70459,37.905884,57.381989,563.718445,102.828857,64.872849,649.519653,98.151306,64.280907,709.072937,103.220276,59.186638,1
4025,'2019/09/24 11:29:45:895',44,532.009644,138.094543,49.474995,560.914795,52.638824,56.876877,568.420959,119.779175,63.984535,662.381042,112.467804,63.504681,713.686279,116.001862,58.308716,1
4026,'2019/09/24 11:29:45:947',44,534.121521,152.13855,48.648941,561.480042,68.332184,56.992569,573.531555,143.109772,62.997471,664.337402,128.57196,63.09948,716.396729,129.937866,57.916412,1
4027,'2019/09/24 11:29:45:995',44,534.944946,161.781219,48.363457,562.402588,79.840088,57.316086,578.111145,165.067902,61.715141,664.776001,140.39621,63.098343,717.538208,140.855133,57.934513,1
4028,'2019/09/24 11:29:46:046',44,538.72644,168.738708,47.97113,567.072754,87.351715,56.792931,584.137573,179.05304,60.397358,666.775391,148.421692,62.626747,721.525391,148.891541,57.474384,1
4029,'2019/09/24 11:29:46:099',44,542.527283,172.02887,47.409702,576.282227,90.681305,55.858578,585.795166,184.317047,59.550026,672.878235,153.977142,62.059944,725.18103,155.621002,56.927608,1
4030,'2019/09/24 11:29:46:146',44,545.77887,176.173431,46.731934,579.852051,94.277588,54.988522,587.121094,187.843964,58.796482,676.387939,159.374451,61.295372,727.38269,160.323059,56.222427,1
4031,'2019/09/24 11:29:46:195',44,553.336548,179.569855,46.566948,590.400818,96.952118,53.72456,601.032166,188.66684,58.537773,695.763794,161.32373,59.92001,736.266663,164.171204,54.618145,1
4032,'2019/09/24 11:29:46:248',44,554.333313,183.009918,45.676556,591.743896,99.673401,52.397663,603.790955,190.662231,57.666798,697.046082,166.388947,58.725468,735.390015,169.010529,53.501797,1
4033,'2019/09/24 11:29:46:296',44,550.127197,188.968658,44.220196,585.284241,105.689758,51.385822,594.810181,192.50119,56.935913,683.314575,177.893127,57.637306,728.484558,177.103882,52.767986,1
4034,'2019/09/24 11:29:46:347',44,547.055481,195.185577,42.879883,579.934387,111.273926,50.094868,587.262634,191.621704,56.369007,677.104736,183.660522,56.553551,724.125,183.384125,51.789284,1
4035,'2019/09/24 11:29:46:395',44,541.14502,202.538788,41.535408,568.737976,115.74942,48.33445,574.985168,192.082947,55.246452,663.090942,188.982147,55.390263,718.692993,190.608704,50.838375,1
4036,'2019/09/24 11:29:46:447',44,536.262085,211.208832,40.978668,564.906311,162.762146,50.461929,586.191345,190.703552,54.226429,661.210754,191.408539,54.026516,718.945068,196.620544,49.388008,1
4037,'2019/09/24 11:29:46:497',44,524.349426,218.778931,39.579453,565.957825,184.100464,50.487423,616.914795,193.38858,52.968674,680.216553,194.583191,51.793236,726.892395,202.389221,46.705048,1
4038,'2019/09/24 11:29:46:547',44,513.232849,222.979309,37.729038,561.703308,187.022247,49.142189,622.379028,196.113953,51.785587,683.86261,197.32428,50.250996,727.230957,206.108887,45.098183,1
4039,'2019/09/24 11:29:46:598',44,501.162415,226.409851,35.310852,555.165833,189.655457,47.503937,624.49646,198.762238,50.315334,684.800659,200.232513,48.588036,727.156738,209.445099,43.417988,1
4040,'2019/09/24 11:29:46:647',44,495.085724,229.812195,33.510391,552.446533,192.135437,46.062355,625.484375,201.131409,48.898842,685.401733,202.517029,47.067497,727.962341,211.930511,41.853901,1
4041,'2019/09/24 11:29:46:698',44,490.325439,232.957306,31.585033,551.806274,195.206512,44.463875,626.624023,203.053131,47.281708,686.165222,204.436127,45.360332,728.792603,214.336914,40.110588,1
4042,'2019/09/24 11:29:46:747',44,488.799103,235.323853,30.260233,551.025513,197.800537,43.320274,626.889404,204.398346,46.152588,685.901062,206.203888,44.205799,728.861206,216.258484,38.940506,1
4043,'2019/09/24 11:29:46:798',44,488.617065,239.701019,28.531235,551.780945,202.47522,41.58651,627.437744,207.79071,44.369751,686.132568,209.490204,42.350925,728.993408,219.597076,37.069397,1
4044,'2019/09/24 11:29:46:847',44,488.465088,243.84317,27.135494,553.269409,207.252197,40.1525,627.163635,211.629242,42.899155,685.670166,213.49115,40.856262,728.280762,223.821014,35.606644,1
4045,'2019/09/24 11:29:46:898',44,487.945496,247.967896,26.190817,553.726624,212.167542,39.256393,626.705444,216.342377,41.967354,685.184937,218.124298,39.925354,727.302795,228.561951,34.658852,1
4046,'2019/09/24 11:29:46:947',44,487.313751,254.126633,25.011709,553.928833,219.270233,38.161999,625.807312,223.332092,40.827667,684.277222,224.829132,38.79031,726.379456,234.979156,33.509998,1
4047,'2019/09/24 11:29:46:998',44,486.020966,260.442322,24.116629,553.249756,226.900635,37.361145,623.848083,230.469482,39.996948,682.13501,231.640564,37.973763,724.461182,241.304596,32.674225,1
4048,'2019/09/24 11:29:47:049',44,482.945923,267.671448,23.189631,551.290222,235.685181,36.564053,620.467346,239.066895,39.201824,678.242432,240.553619,37.189259,720.920288,249.820267,31.918539,1
4049,'2019/09/24 11:29:47:098',44,480.596222,274.954773,22.355968,549.974365,244.114136,35.736603,617.654907,247.085159,38.321621,675.232056,248.440033,36.321205,718.203857,257.307953,31.065676,1
4050,'2019/09/24 11:29:47:154',44,477.605713,282.368591,21.600277,547.708008,253.555634,35.099304,614.15918,256.242004,37.661423,671.769165,257.240417,35.68235,714.820068,265.654297,30.389351,1
4051,'2019/09/24 11:29:47:198',44,474.380066,287.430359,21.146969,546.286316,261.356384,34.738022,611.437134,263.706268,37.194302,668.886108,264.056061,35.189724,711.759033,272.079041,29.8834,1
4052,'2019/09/24 11:29:47:250',44,473.571716,293.47467,19.83411,545.564209,271.616272,33.708172,609.063049,273.608795,36.179749,666.307922,273.121826,34.260986,709.599548,279.972168,28.915668,1
4053,'2019/09/24 11:29:47:298',44,473.714294,299.812897,19.809717,547.418884,278.557373,33.529442,607.972168,281.651947,35.713116,664.292847,279.675323,33.787926,707.669067,285.461609,28.574081,1
4054,'2019/09/24 11:29:47:349',44,474.982483,304.469727,19.098833,549.75531,290.157898,32.755898,607.334167,292.542969,34.916962,661.903931,290.452759,33.0177,704.941528,294.684479,27.813236,1
4055,'2019/09/24 11:29:47:398',44,477.840607,313.1604,18.444534,551.205383,302.688354,31.930691,607.165649,306.097107,34.015858,661.432434,303.229126,32.221542,704.226196,306.939117,27.035345,1
4056,'2019/09/24 11:29:47:455',44,484.279419,320.3974,17.727371,554.891235,314.25589,31.142553,609.837524,317.705933,33.127266,663.497314,313.109283,31.451405,706.159363,315.131775,26.255232,1
4057,'2019/09/24 11:29:47:500',44,492.508118,328.132507,17.097164,557.643311,327.814758,30.145885,610.463013,331.865051,32.2342,664.309082,327.249756,30.810299,707.103821,328.514282,25.719694,1
4058,'2019/09/24 11:29:47:550',44,499.234314,336.282623,16.928974,562.452454,336.990967,29.432352,614.219971,341.546326,31.480057,668.499023,337.341309,30.021688,709.655396,339.604095,24.8752,1
4059,'2019/09/24 11:29:47:600',44,507.944641,344.334473,16.422661,570.379395,346.549377,28.623568,620.713867,351.978455,30.556612,675.759033,346.513519,29.253693,715.159058,348.834778,24.110872,1
4060,'2019/09/24 11:29:47:649',44,516.763367,351.466431,15.860527,577.180664,355.974121,27.846951,627.180725,361.791809,29.780523,682.268066,356.606323,28.542629,721.450989,358.308472,23.415071,1
4061,'2019/09/24 11:29:47:700',44,526.908386,360.34137,15.274841,581.983582,365.588043,26.96994,632.267212,372.009552,28.9182,687.4151,367.145325,27.729265,726.479248,368.338715,22.622759,1
4062,'2019/09/24 11:29:47:749',44,532.948669,366.412384,14.717152,586.82373,370.670197,26.193188,637.140381,377.199951,28.142179,691.793518,373.296753,26.79796,730.557861,375.069153,21.690285,1
4063,'2019/09/24 11:29:47:800',44,538.403442,376.681732,12.995186,590.128174,380.013031,24.588144,641.38269,385.556976,26.738764,694.498291,381.990723,25.415392,734.756958,381.848328,20.464819,1
4064,'2019/09/24 11:29:47:849',44,533.268799,384.64325,12.771816,572.87793,399.920624,24.702852,624.661926,409.253448,27.210236,677.889526,407.81488,26.445553,720.136841,405.43985,21.650597,1
4065,'2019/09/24 11:29:47:898',44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4066,'2019/09/24 11:29:47:948',44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4067,'2019/09/24 11:29:47:998',44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4068,'2019/09/24 11:29:48:047',44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4069,'2019/09/24 11:29:48:098',44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4070,'2019/09/24 11:29:48:148',44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4071,'2019/09/24 11:29:48:198',44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4072,'2019/09/24 11:29:48:251',44,537.639893,364.655731,10.909782,547.950989,362.130737,13.349922,561.792969,364.22052,26.626209,664.598572,360.96814,27.922285,711.181519,370.062042,26.062759,1
4073,'2019/09/24 11:29:48:301',44,531.968628,357.904053,11.87933,543.983032,355.280273,14.255482,560.374695,352.910645,27.567327,660.470764,349.315857,28.523844,705.276611,356.505615,25.727261,1
4074,'2019/09/24 11:29:48:352',44,522.924438,347.861328,13.740211,538.174805,345.112488,15.976883,559.617432,335.281677,28.934788,658.675903,331.190674,29.258049,703.791626,338.90509,26.012445,1
4075,'2019/09/24 11:29:48:401',44,515.641174,326.693726,16.156498,561.784973,319.243744,28.671942,594.082825,325.955811,31.852955,672.127563,318.982544,30.086296,709.14502,323.76825,25.667213,1
4076,'2019/09/24 11:29:48:452',44,519.637634,318.683105,18.133167,571.393127,313.109558,30.707367,612.599609,320.063385,33.068062,676.344604,309.088318,30.889635,713.337646,311.91568,26.031691,1
4077,'2019/09/24 11:29:48:500',44,518.611572,311.797852,18.840197,570.968872,305.40979,31.541552,616.330566,311.315857,33.832359,673.999084,300.321381,31.635719,711.088379,302.855743,26.694315,1
4078,'2019/09/24 11:29:48:552',44,518.24884,304.602417,19.441002,568.951721,297.297028,32.23304,615.238159,302.690002,34.57655,671.69812,291.636414,32.49585,709.173462,294.660889,27.596436,1
4079,'2019/09/24 11:29:48:601',44,517.624756,294.531311,20.583809,568.865845,287.073364,33.375881,616.072021,292.113373,35.693371,671.466736,281.579803,33.663658,708.733032,284.835114,28.729212,1
4080,'2019/09/24 11:29:48:652',44,517.89325,283.957092,21.71137,570.206787,275.512085,34.437157,618.056274,280.313477,36.697029,672.578003,270.247772,34.658562,709.507446,273.948975,29.677305,1
4081,'2019/09/24 11:29:48:701',44,518.716248,270.500305,22.564459,570.806396,260.944489,35.269844,619.79248,264.655518,37.574387,673.089111,255.408997,35.590843,709.998291,259.437561,30.610731,1
4082,'2019/09/24 11:29:48:751',44,517.892517,257.776184,23.244541,571.443359,245.901489,35.753593,621.7677,249.091629,38.016571,673.735107,241.224304,35.964195,709.915955,246.092651,30.940056,1
4083,'2019/09/24 11:29:48:802',44,516.902405,241.995087,24.313038,570.438965,228.158966,36.84021,621.718872,230.583313,39.136078,672.399536,223.311829,37.158962,708.655579,228.287262,32.148605,1
4084,'2019/09/24 11:29:48:853',44,516.83606,228.602875,25.241863,571.132568,214.157196,37.85257,622.814758,216.184265,40.116016,672.593323,209.183838,38.239487,708.70282,213.97345,33.178497,1
4085,'2019/09/24 11:29:48:902',44,518.49054,213.893372,25.963345,573.529541,196.757629,38.600956,625.404724,198.117401,40.843903,674.098877,192.634674,39.114964,710.571899,197.292877,34.017052,1
4086,'2019/09/24 11:29:48:952',44,521.577332,200.43573,26.208128,577.273987,183.287384,39.048424,629.576782,183.874023,41.258141,677.044067,179.441467,39.658859,714.799561,183.523529,34.48571,1
4087,'2019/09/24 11:29:49:003',44,525.680176,186.169586,26.834135,583.009766,166.858734,39.521702,635.213501,166.89212,41.645195,682.348145,163.312317,40.153862,720.960327,167.405518,34.854229,1
4088,'2019/09/24 11:29:49:052',44,528.380798,173.017273,27.035336,587.18689,151.644897,39.616745,639.050964,152.116974,41.708916,686.300659,148.104401,40.374786,725.283569,153.492859,34.975723,1
4089,'2019/09/24 11:29:49:107',44,531.440796,161.821808,27.077581,591.397644,139.231781,39.534325,643.280457,138.721924,41.560986,690.668518,134.888245,40.289902,729.720581,140.629974,34.837322,1
4090,'2019/09/24 11:29:49:152',44,533.990173,149.808258,27.35531,595.194458,126.341095,39.783405,647.230225,126.049225,41.778465,694.333252,121.7948,40.570824,733.542236,127.934662,35.001228,1
4091,'2019/09/24 11:29:49:203',44,534.677124,139.816498,27.26442,596.101929,115.790405,39.619736,648.149048,115.006348,41.61298,694.695435,112.332581,40.495834,734.371216,118.46463,34.917816,1
4092,'2019/09/24 11:29:49:252',44,536.289185,127.657776,27.186045,597.936707,101.559692,39.327316,649.87085,101.216461,41.286652,696.654907,98.243103,40.223263,735.775635,105.341797,34.631073,1
4093,'2019/09/24 11:29:49:303',44,536.954163,117.159851,26.956968,598.924255,90.69931,38.966995,651.131104,90.187347,40.907749,697.919434,87.353912,39.854385,735.984192,95.459686,34.301529,1
4094,'2019/09/24 11:29:49:353',44,537.713135,104.421875,26.393553,599.127625,77.250061,38.288582,650.749023,76.199402,40.17421,696.271362,75.31955,39.203426,734.865479,82.398621,33.650742,1
4095,'2019/09/24 11:29:49:403',44,538.349121,95.029205,26.06102,599.420227,67.935577,37.93882,651.078003,66.499359,39.755516,696.182007,65.688965,38.75544,733.740479,73.895782,33.233604,1
4096,'2019/09/24 11:29:49:454',44,537.57428,80.549591,25.480419,598.850403,52.308899,37.266479,651.035767,50.816589,39.073235,694.902222,53.065552,38.141518,731.56665,61.820496,32.663502,1
4097,'2019/09/24 11:29:49:503',44,535.656494,69.752136,24.730202,596.590088,41.574493,36.531029,648.658752,39.738159,38.356209,692.520935,43.011169,37.509556,728.619995,52.504913,32.112694,1
4098,'2019/09/24 11:29:49:554',44,534.727234,57.174713,24.313883,595.838501,27.367188,35.781174,647.474731,26.87735,37.603622,691.963013,29.998444,36.805939,727.352905,40.691833,31.497627,1
4099,'2019/09/24 11:29:49:603',44,533.402344,46.478363,23.906836,593.956482,17.86145,35.458614,645.145264,18.770844,37.338131,689.651855,21.7789,36.600643,725.089355,32.546906,31.326437,1
4100,'2019/09/24 11:29:49:654',44,533.683228,40.154388,23.580465,592.953125,10.66568,34.80526,643.881348,12.183563,36.790977,686.892456,17.37616,36.236362,723.126221,27.419434,31.026365,1
4101,'2019/09/24 11:29:49:703',44,532.905823,40.546631,23.567951,590.7677,10.675995,34.563164,642.497925,11.487885,36.543625,684.381958,17.846436,36.160583,720.715576,27.548859,30.965393,1
4102,'2019/09/24 11:29:49:755',44,532.653809,42.703583,23.526999,589.792969,13.056427,34.516327,641.29895,14.642639,36.518631,683.341431,20.226257,36.205666,719.519287,29.612915,31.008638,1
4103,'2019/09/24 11:29:49:803',44,533.099731,53.330566,23.5026,589.376343,27.611389,34.818291,640.507996,29.794464,36.838242,684.742188,31.09726,36.556229,719.570557,40.933685,31.336199,1
4104,'2019/09/24 11:29:49:854',44,534.629211,64.448853,23.812843,589.682556,41.377594,34.950916,641.297241,41.941071,37.014957,685.148193,42.849945,36.849602,720.347778,51.410278,31.574038,1
4105,'2019/09/24 11:29:49:905',44,536.847595,81.173584,24.335066,591.608032,57.020172,35.037483,643.594299,56.129333,37.133202,686.47168,58.848755,36.981636,721.991211,65.242798,31.640257,1
4106,'2019/09/24 11:29:49:954',44,538.292297,92.892883,24.464676,592.939575,67.90921,34.985847,645.269287,66.498962,37.158661,687.997437,69.688904,37.022507,723.618835,75.960144,31.683949,1
4107,'2019/09/24 11:29:50:005',44,539.250977,107.771149,24.494368,591.926147,84.823853,35.213913,643.960266,83.507233,37.393017,685.63855,85.791901,37.247223,723.193787,89.453156,31.925837,1
4108,'2019/09/24 11:29:50:054',44,541.501831,120.917114,24.5606,592.162781,99.074341,34.985939,643.495911,98.483246,37.012753,685.302917,97.534698,37.046242,723.42804,100.157562,31.723495,1
4109,'2019/09/24 11:29:50:105',44,542.50354,133.397949,24.593121,591.73407,114.304504,34.902973,641.681396,114.196289,36.879105,680.781555,115.569244,36.877182,720.830261,114.180573,31.743437,1
4110,'2019/09/24 11:29:50:154',44,544.363403,142.887085,24.532452,593.213074,129.283752,34.269997,640.405212,128.264862,36.225983,678.643982,127.12912,35.104019,716.827637,127.282257,30.920401,1
4111,'2019/09/24 11:29:50:206',44,547.502502,156.375183,24.101151,592.776306,146.720001,33.343498,637.103394,148.377686,34.881138,676.390198,142.65921,33.691483,712.420776,143.744446,29.094444,1
4112,'2019/09/24 11:29:50:254',44,551.414246,168.498322,24.028063,596.568726,165.741272,32.135399,637.827515,170.364716,33.034534,679.444397,161.616669,32.159931,713.612854,159.144104,27.787926,1
4113,'2019/09/24 11:29:50:305',44,555.942017,181.015015,24.03208,601.257629,182.220337,31.329958,642.716309,186.228119,32.055992,685.062378,176.155701,31.464556,716.475952,172.461395,26.924545,1
