@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 {0,1,2,3,4,5,6}

@data
176,'2019/09/24 12:26:06:041',2,556.677979,244.233612,32.54211,614.149414,234.157196,47.822906,671.811951,233.54541,49.664997,720.372192,230.704773,46.680164,759.857971,236.616791,40.76955,1
177,'2019/09/24 12:26:06:093',2,560.40271,244.451614,32.558662,618.392639,234.212097,47.834938,676.042725,233.742645,49.679504,724.889465,230.986115,46.68589,764.17511,236.972839,40.764538,1
178,'2019/09/24 12:26:06:141',2,565.796509,244.196091,34.178074,624.000854,234.322266,49.490826,681.935547,233.626251,51.365353,730.772644,231.529663,48.384895,769.993164,237.267181,42.446808,1
179,'2019/09/24 12:26:06:192',2,566.545898,241.651123,36.90855,625.672668,232.48407,52.25082,683.802612,232.07724,54.109344,732.498779,230.11261,51.112629,771.493774,236.036652,45.155708,1
180,'2019/09/24 12:26:06:240',2,564.343079,238.706177,39.498619,623.437439,229.051971,54.867912,681.391968,229.124023,56.734158,730.196899,227.262482,53.762093,769.374512,233.331604,47.819958,1
181,'2019/09/24 12:26:06:292',2,560.893738,234.819794,42.589943,619.811401,225.996246,58.026001,677.803589,225.96521,59.91058,726.456116,224.633972,56.955322,765.879761,230.490143,51.016075,1
182,'2019/09/24 12:26:06:342',2,557.865417,231.246033,45.963203,617.904541,222.593872,61.31168,676.061707,222.294891,63.112473,724.427979,221.232849,60.106949,763.423462,227.009735,54.117996,1
183,'2019/09/24 12:26:06:393',2,555.866211,227.849762,49.206947,616.716858,219.813721,64.539978,675.228088,219.142792,66.315681,723.022644,218.227448,63.250107,761.819824,223.896332,57.23185,1
184,'2019/09/24 12:26:06:441',2,553.474731,224.249786,51.879547,615.013794,216.579132,67.195755,673.688721,216.01239,68.957664,721.255493,215.019684,65.862442,759.926392,220.498779,59.817051,1
185,'2019/09/24 12:26:06:495',2,551.217896,219.061981,55.324924,613.90094,211.391083,70.570129,672.860352,210.685822,72.307022,719.893555,210.132996,69.142548,758.29425,215.709259,63.072445,1
186,'2019/09/24 12:26:06:545',2,550.75708,216.399597,57.610107,614.175598,209.036407,72.810852,673.121948,208.921906,74.496262,720.215698,208.548645,71.339752,758.148621,214.476349,65.233917,1
187,'2019/09/24 12:26:06:595',2,551.942383,215.784302,59.3657,615.972961,208.819031,74.537949,674.747437,208.469574,76.181747,721.82666,207.764557,73.023163,759.785889,213.221588,66.894043,1
188,'2019/09/24 12:26:06:644',2,553.338379,214.600128,60.31255,618.313477,207.569702,75.455704,676.726929,207.605194,77.052582,723.716187,207.084747,73.888641,761.590027,212.719971,67.758904,1
189,'2019/09/24 12:26:06:693',2,554.911072,214.060364,60.680519,620.573792,206.842468,75.8032,678.947327,206.394043,77.391724,725.43335,206.338043,74.203247,763.436707,211.900848,68.080017,1
190,'2019/09/24 12:26:06:742',2,557.235718,212.908112,59.703094,621.785583,206.291748,74.926178,679.880859,205.591797,76.588753,726.957764,204.660828,73.479454,765.361572,209.999146,67.384781,1
191,'2019/09/24 12:26:06:793',2,559.240356,209.690399,57.891777,622.90509,203.127838,73.185043,681.422119,201.729553,74.906952,728.09314,201.250641,71.838974,767.160583,206.575439,65.795624,1
192,'2019/09/24 12:26:06:842',2,559.200195,205.39209,54.951252,622.106506,197.868774,70.247017,680.505127,196.565125,72.001411,727.608398,196.137238,68.9785,766.753784,202.25174,62.986774,1
193,'2019/09/24 12:26:06:894',2,559.000427,202.018341,51.994141,621.47522,193.188202,67.249748,679.74176,191.388367,68.975052,726.859619,190.534119,65.956062,766.161865,196.834503,59.985909,1
194,'2019/09/24 12:26:06:944',2,557.828186,199.234589,48.475956,619.484253,190.25293,63.739033,677.501648,188.497498,65.436867,724.912354,186.632751,62.496246,764.448853,192.846039,56.540009,1
195,'2019/09/24 12:26:06:993',2,555.924927,196.111908,44.287933,616.915833,187.613037,59.520367,675.151672,185.788757,61.192383,722.5578,183.341217,58.255169,762.094788,188.982239,52.288074,1
196,'2019/09/24 12:26:07:043',2,553.86676,194.095123,40.550983,615.36322,184.854523,55.679623,673.487549,182.57489,57.25,720.8797,179.277069,54.250671,760.051636,184.474426,48.22879,1
197,'2019/09/24 12:26:07:092',2,552.952881,190.33963,37.02063,614.223755,181.02002,52.101555,672.340576,178.614532,53.65493,720.066528,175.396027,50.619244,758.98761,180.915405,44.586422,1
198,'2019/09/24 12:26:07:143',2,553.090576,187.868408,33.837524,613.0177,179.420929,48.93652,670.704407,177.163635,50.495998,719.341003,172.837494,47.499805,758.477905,177.888611,41.479366,1
199,'2019/09/24 12:26:07:194',2,552.605225,186.236908,31.851597,611.533325,177.430756,46.88258,669.539795,174.680298,48.486374,718.487122,170.927307,45.487774,757.877197,175.672363,39.50666,1
200,'2019/09/24 12:26:07:242',2,553.021057,184.975098,30.730326,611.130981,176.065857,45.76667,669.17041,173.780609,47.41061,718.189453,170.530304,44.396797,758.044312,173.814117,38.456627,1
201,'2019/09/24 12:26:07:294',2,552.816284,184.922424,30.690916,610.90387,176.128235,45.67572,668.956848,173.897217,47.324188,718.18927,170.262451,44.312778,757.571411,174.206146,38.349888,1
202,'2019/09/24 12:26:07:343',2,552.56543,183.999939,31.879705,610.950378,175.584198,46.844749,669.061401,172.625153,48.492863,718.221313,168.972565,45.460682,757.230896,173.183228,39.468178,1
203,'2019/09/24 12:26:07:409',2,549.039978,181.76123,35.208454,606.457764,173.738495,50.257839,665.010376,170.986328,52.037354,714.295227,167.878937,49.065819,753.675171,171.777802,43.101658,1
204,'2019/09/24 12:26:07:460',2,544.902344,180.235657,38.445057,601.504395,173.337585,53.563816,660.286987,170.042877,55.391125,709.536316,167.770721,52.488613,749.044189,171.580444,46.518822,1
205,'2019/09/24 12:26:07:513',2,540.299011,180.939606,41.984268,596.629456,172.648773,57.088413,655.642212,168.534912,58.918686,704.435852,166.215057,55.983425,743.86499,170.323944,50.030613,1
206,'2019/09/24 12:26:07:561',2,534.395264,180.766693,46.981922,589.104675,174.119385,62.231239,647.75061,170.033722,64.156303,696.810547,167.663666,61.296402,736.915466,171.630066,55.403675,1
207,'2019/09/24 12:26:07:612',2,529.968018,182.088623,50.938168,583.840027,175.371033,66.151825,642.609619,171.374481,68.118973,691.505859,169.516449,65.279564,731.728271,174.111572,59.420441,1
208,'2019/09/24 12:26:07:660',2,527.460083,183.309967,54.148582,578.911682,177.899994,69.466957,637.541626,173.596954,71.604088,686.268433,172.360626,68.867836,727.346802,176.999023,63.111141,1
209,'2019/09/24 12:26:07:712',2,527.342651,186.365234,56.770515,577.02478,178.67392,72.026009,635.305969,174.338043,74.20842,683.662354,173.092377,71.555222,725.447998,177.49707,65.90728,1
210,'2019/09/24 12:26:07:764',2,526.702942,187.033691,58.033287,575.305847,177.236084,73.334648,632.493774,174.225403,75.484352,680.630005,170.959564,72.947021,722.859985,175.281128,67.383614,1
211,'2019/09/24 12:26:07:814',2,527.116577,181.171539,57.091785,573.367493,170.77298,72.43573,629.171814,166.910034,74.721207,677.219177,163.130493,72.316406,720.297363,167.713074,66.936859,1
212,'2019/09/24 12:26:07:865',2,529.21344,174.476318,54.139915,572.664734,164.25415,69.506973,627.668335,159.485077,71.878464,675.480591,155.016907,69.567978,719.145569,159.186707,64.289337,1
213,'2019/09/24 12:26:07:915',2,535.6427,163.917084,48.789005,578.892578,153.324432,64.183998,633.210449,148.798676,66.359428,679.947937,142.378876,64.03331,722.906982,146.675568,58.754967,1
214,'2019/09/24 12:26:07:966',2,539.612,157.839264,44.840855,583.225525,148.45755,60.2327,636.991821,145.097382,62.280342,683.414307,136.485779,60.018127,725.485046,140.958557,54.715611,1
215,'2019/09/24 12:26:08:013',2,546.609863,153.228485,38.825836,591.129333,145.304016,54.160618,644.363159,142.710205,56.017662,690.213318,132.50351,53.806019,731.102539,135.447144,48.451668,1
216,'2019/09/24 12:26:08:062',2,553.404907,149.777863,30.811039,598.013184,144.382843,46.004818,651.237793,140.884613,47.823341,696.824951,128.03714,45.790882,736.60376,129.818695,40.37944,1
217,'2019/09/24 12:26:08:112',2,559.705383,145.732361,24.453358,606.647827,137.643646,39.348564,660.270569,133.661926,40.922043,706.008057,121.186432,38.643429,744.050537,123.651062,33.118454,1
218,'2019/09/24 12:26:08:160',2,567.228027,143.128815,18.624582,613.69519,136.248779,33.351448,667.318848,132.280029,34.877106,712.02063,121.162567,32.713394,750.568604,121.459625,27.155487,1
219,'2019/09/24 12:26:08:213',2,577.631653,141.647369,13.507992,626.793579,132.277405,27.718754,679.379272,127.940796,28.880203,723.310669,115.537598,26.555086,760.23877,118.560944,20.825069,1
220,'2019/09/24 12:26:08:263',2,587.038147,139.99231,8.381199,635.478943,135.079773,22.487402,688.178101,129.29834,23.730703,731.481201,116.569763,21.576954,768.320862,118.678131,15.769119,1
221,'2019/09/24 12:26:08:313',2,602.011108,139.5271,7.983044,650.372009,141.163483,20.257097,698.362671,138.477325,20.695171,742.789551,120.065887,18.986824,775.623291,119.993378,12.598251,1
222,'2019/09/24 12:26:08:362',2,637.512573,135.332794,6.690365,696.08252,144.303802,16.044827,734.920105,145.062836,15.542755,784.044067,120.089111,14.018131,750.050293,149.612244,2.079296,1
223,'2019/09/24 12:26:08:416',2,674.624817,127.009613,8.498608,739.864868,131.6716,15.874798,730.64502,153.079865,8.738403,747.233521,152.85495,4.555721,754.628906,142.04657,-0.10498,1
224,'2019/09/24 12:26:08:483',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
225,'2019/09/24 12:26:08:534',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
226,'2019/09/24 12:26:08:583',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
227,'2019/09/24 12:26:08:631',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
228,'2019/09/24 12:26:08:680',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
229,'2019/09/24 12:26:08:730',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
230,'2019/09/24 12:26:08:778',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
231,'2019/09/24 12:26:08:827',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
232,'2019/09/24 12:26:08:895',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
233,'2019/09/24 12:26:08:947',2,566.747986,165.52063,44.346409,599.86438,153.834351,58.460751,657.698608,147.671143,62.457127,691.460083,144.101563,59.525688,732.788696,152.57135,53.450809,1
234,'2019/09/24 12:26:08:996',2,558.684631,175.574066,47.855099,595.495483,163.508179,62.447388,649.093872,158.64209,66.60804,687.5354,151.809937,63.787842,730.808777,158.452423,57.844692,1
235,'2019/09/24 12:26:09:048',2,555.313232,180.927246,50.864979,593.114014,166.486786,65.628479,645.315125,162.670959,69.723373,686.865479,154.650604,66.921776,729.994019,162.570068,61.067318,1
236,'2019/09/24 12:26:09:098',2,552.981323,185.389313,53.338379,589.933105,170.508179,68.422379,641.541626,168.290344,72.393753,685.608032,160.015991,69.668259,728.609009,168.117371,63.88937,1
237,'2019/09/24 12:26:09:149',2,552.894348,186.705353,54.545307,589.563293,170.557495,69.993057,642.012451,168.890839,73.562004,687.252319,161.333191,70.808937,729.801697,169.797668,65.06678,1
238,'2019/09/24 12:26:09:198',2,552.639832,187.755157,55.348949,588.012207,170.565765,71.212524,640.664307,170.595856,74.408615,687.731079,163.58609,71.789116,730.754639,172.152832,66.119423,1
239,'2019/09/24 12:26:09:246',2,553.253174,187.644501,54.903557,588.437805,169.438782,70.830109,641.049194,169.681305,73.856354,689.197937,163.221222,71.279945,732.597107,172.071045,65.667931,1
240,'2019/09/24 12:26:09:298',2,554.954285,185.464081,53.055214,590.334961,166.657684,68.975464,643.098328,166.732758,71.895874,691.831604,160.573273,69.3302,735.489746,169.677155,63.762138,1
241,'2019/09/24 12:26:09:348',2,558.31488,180.390869,48.609676,594.806396,161.041687,64.504074,648.810791,159.830475,67.205605,697.064453,154.619873,64.596001,741.15271,163.465912,58.994869,1
242,'2019/09/24 12:26:09:414',2,564.847778,174.877106,42.831051,603.945923,157.417877,58.879765,659.288452,154.986023,61.346439,706.396851,149.22644,58.649834,750.485779,156.711639,52.901249,1
243,'2019/09/24 12:26:09:465',2,569.895874,168.974579,38.092754,610.434692,150.669403,54.066742,666.846802,147.96347,56.375496,713.753418,142.705505,53.571323,757.630737,150.294128,47.797287,1
244,'2019/09/24 12:26:09:514',2,576.546875,164.625031,32.79723,616.240723,147.574158,48.930759,673.094116,143.926361,51.151787,719.587219,137.280365,48.367222,764.084595,143.503601,42.525242,1
245,'2019/09/24 12:26:09:566',2,582.223511,161.641235,27.634735,623.440063,143.236328,43.59959,680.634644,138.816345,45.496643,727.135132,129.701385,42.588642,770.994629,135.887695,36.626293,1
246,'2019/09/24 12:26:09:614',2,587.161621,157.584869,23.673487,629.131409,140.560028,39.705521,686.967468,134.554993,41.453522,733.894165,124.602173,38.438488,776.89032,130.809113,32.424484,1
247,'2019/09/24 12:26:09:663',2,587.8125,155.464935,21.27083,631.23822,139.246216,37.319176,689.30957,133.353973,38.889366,737.060486,121.610809,35.830116,779.17041,127.498779,29.765102,1
248,'2019/09/24 12:26:09:716',2,586.560486,150.744904,19.709093,629.903687,135.964752,35.88633,688.273804,130.832184,37.407795,737.588501,119.666687,34.371101,779.410828,126.256561,28.321421,1
249,'2019/09/24 12:26:09:767',2,584.929077,147.877838,19.608284,629.021301,132.627411,35.698944,687.087402,128.30484,37.096638,737.129395,119.220551,34.027679,778.469299,124.586121,28.004993,1
250,'2019/09/24 12:26:09:816',2,579.328918,144.906921,23.506413,622.913696,130.220642,39.562099,680.866577,125.538086,41.0359,731.661255,116.867035,38.025745,772.406982,124.875916,32.1777,1
251,'2019/09/24 12:26:09:870',2,575.778564,146.00061,27.661575,616.981262,134.852509,44.000156,675.493042,130.632141,45.732784,727.081726,122.712982,42.985931,767.543091,130.459137,37.217144,1
252,'2019/09/24 12:26:09:918',2,567.400757,152.246399,36.8302,608.18335,139.568298,53.086109,668.21167,135.08429,54.926727,719.290649,129.872894,52.181847,758.95874,137.422119,46.511826,1
253,'2019/09/24 12:26:09:967',2,564.218018,153.928864,42.037727,606.343628,140.648315,58.194759,666.586609,136.781616,59.952469,717.523804,132.005249,57.137154,756.416016,139.877075,51.421272,1
254,'2019/09/24 12:26:10:017',2,563.367432,155.075531,47.747578,608.6427,141.973053,63.79715,669.258667,138.274323,65.405502,719.274292,134.542603,62.443073,756.990784,141.960388,56.59515,1
255,'2019/09/24 12:26:10:066',2,566.924622,155.599854,52.301495,615.252441,140.913727,68.197083,675.315308,136.543213,69.606796,724.310669,132.620026,66.469421,761.394043,139.598846,60.521687,1
256,'2019/09/24 12:26:10:120',2,570.721802,152.504059,54.449028,620.31781,138.088013,70.344963,680.34436,133.834808,71.716263,729.292969,130.322449,68.521179,766.328003,137.286163,62.559628,1
257,'2019/09/24 12:26:10:167',2,578.104309,145.376312,54.815887,628.106079,131.041412,70.712692,688.164795,126.948181,72.032852,736.694336,124.165955,68.782188,773.558838,131.557007,62.830425,1
258,'2019/09/24 12:26:10:218',2,585.930786,133.772675,52.532627,634.126709,120.243256,68.529488,694.715942,115.044586,69.877014,742.519775,112.975037,66.629333,779.563721,120.371826,60.686436,1
259,'2019/09/24 12:26:10:267',2,590.10376,123.458588,47.210854,634.910522,112.281616,63.48275,694.425903,105.659058,65.023323,742.924927,99.699127,61.887527,780.643799,107.311218,55.985374,1
260,'2019/09/24 12:26:10:318',2,592.747314,110.778198,41.26981,637.695801,101.461029,57.648083,697.656738,95.010132,59.145477,745.207336,85.657379,56.060883,782.570435,93.52951,50.176376,1
261,'2019/09/24 12:26:10:366',2,592.013733,107.073517,36.87215,637.121765,99.415527,53.285828,696.478027,95.82486,54.684574,744.090942,82.320068,51.792976,781.910767,87.968018,45.839085,1
262,'2019/09/24 12:26:10:415',2,590.018555,100.355194,29.77656,634.304321,98.437958,46.278618,692.599487,93.953491,47.981541,740.870483,80.222351,45.467262,780.006592,83.388641,39.556152,1
263,'2019/09/24 12:26:10:498',2,589.011841,96.976227,28.255306,633.279053,95.30365,44.619553,690.74585,92.40033,46.26992,740.152649,76.88382,43.911568,780.047668,80.537262,38.063911,1
264,'2019/09/24 12:26:10:557',2,586.060059,92.143005,30.838537,632.966431,88.550537,46.563507,690.452515,84.229065,48.202885,741.189819,71.010986,45.565258,780.086304,76.684357,39.815243,1
265,'2019/09/24 12:26:10:602',2,585.911133,93.158325,37.113186,633.754272,85.57782,52.441254,691.34668,82.576172,53.846756,742.134583,70.842712,51.072258,779.719971,78.107239,45.335964,1
266,'2019/09/24 12:26:10:651',2,585.574463,94.901154,43.565643,632.099426,86.795227,58.969833,689.431213,84.687134,60.451492,740.78894,73.603241,57.804344,779.014038,80.375549,52.117134,1
267,'2019/09/24 12:26:10:701',2,585.428528,98.965759,49.602669,636.128296,87.934875,64.763954,693.602173,86.611084,66.058609,744.17572,77.961273,63.192184,780.241211,85.203583,57.396019,1
268,'2019/09/24 12:26:10:766',2,585.629211,107.443481,56.102859,640.197449,92.663208,70.982788,698.155273,89.118469,72.033737,746.417114,81.585266,68.756241,781.393127,88.880493,62.815945,1
269,'2019/09/24 12:26:10:819',2,586.874146,106.521637,57.102341,640.691467,91.78952,72.219093,698.692749,88.930145,73.359802,747.015015,83.290375,70.142464,782.401672,90.875336,64.233032,1
270,'2019/09/24 12:26:10:868',2,588.924988,105.370453,57.027008,640.896484,90.318451,72.286026,698.871948,87.628021,73.49707,747.474976,82.951447,70.292145,783.536255,90.72876,64.397079,1
271,'2019/09/24 12:26:10:916',2,588.757202,95.491577,51.280182,637.323364,78.894745,66.793182,694.418335,75.491669,68.119324,743.867554,69.863892,65.021423,780.428955,78.358124,59.181717,1
272,'2019/09/24 12:26:10:968',2,583.297852,87.820129,45.056412,629.226318,71.654694,60.919479,686.44751,67.858734,62.439365,736.094482,60.452484,59.396877,773.17334,69.284332,53.615509,1
273,'2019/09/24 12:26:11:017',2,578.464722,79.394348,37.760429,620.846375,63.11203,53.906235,677.942505,60.160828,55.605755,727.539795,50.583069,52.722202,766.138184,58.828186,47.068264,1
274,'2019/09/24 12:26:11:069',2,576.034546,74.814178,32.248116,620.824951,59.359924,48.333294,677.817932,54.944702,49.938847,726.093262,45.135681,46.985149,764.05603,53.28363,41.292473,1
275,'2019/09/24 12:26:11:118',2,577.582886,68.955963,27.936079,624.71759,54.703217,43.940845,680.523193,56.3078,45.118961,728.613525,38.648651,42.369907,766.242676,46.666656,36.648155,1
276,'2019/09/24 12:26:11:167',2,577.379395,65.327728,25.722034,626.425171,53.831482,41.468174,681.01416,53.589783,42.740093,731.092285,37.557922,39.829659,768.114136,46.468872,34.139297,1
277,'2019/09/24 12:26:11:219',2,577.990051,63.950378,25.446651,626.156921,53.514465,41.105827,681.304626,52.777863,42.400257,731.324951,38.75473,39.437134,768.110352,47.129028,33.787796,1
278,'2019/09/24 12:26:11:268',2,576.048645,66.170563,28.927824,622.571411,53.448425,44.427742,677.455078,55.056274,45.719498,728.235718,42.016327,42.700386,764.819275,51.5336,37.239082,1
279,'2019/09/24 12:26:11:319',2,575.048218,70.583984,34.885757,621.172729,53.914703,49.89856,675.886353,55.200562,51.260582,726.939331,44.546295,48.095364,763.306641,54.704559,42.803757,1
280,'2019/09/24 12:26:11:369',2,570.76947,77.561523,40.588997,614.710266,61.354492,55.617973,670.009888,62.125641,57.160183,721.150024,52.76535,54.15715,758.183289,62.178101,48.902187,1
281,'2019/09/24 12:26:11:418',2,564.004944,86.999451,46.779209,605.733521,70.680756,61.990055,661.014038,71.155548,63.650154,713.237671,60.789673,60.808281,750.446533,70.020233,55.581085,1
282,'2019/09/24 12:26:11:469',2,556.897278,93.296814,52.058842,597.925171,76.958984,67.404449,653.906921,76.296387,69.197792,706.316406,67.111481,66.416206,743.636353,76.581299,61.202171,1
283,'2019/09/24 12:26:11:519',2,551.082458,95.499146,55.901737,591.971313,77.979828,71.270271,649.701233,74.978668,73.154976,699.725769,70.848297,70.381546,737.669495,79.738281,65.147469,1
284,'2019/09/24 12:26:11:570',2,550.325806,102.027435,59.933186,589.333923,83.000946,75.492035,646.644287,79.947815,77.384438,695.806152,75.480316,74.675835,735.598389,82.759369,69.449646,1
285,'2019/09/24 12:26:11:619',2,552.600464,100.485382,62.026718,592.760925,80.55484,77.591148,649.98938,78.567902,79.483963,698.85376,75.44574,76.755966,739.050293,82.908447,71.568611,1
286,'2019/09/24 12:26:11:669',2,557.322205,100.257904,63.814442,596.097046,79.094238,79.364548,652.816528,77.585083,81.357857,701.419495,75.041504,78.708572,742.375732,82.146332,73.512405,1
287,'2019/09/24 12:26:11:720',2,564.767883,97.368683,64.655991,604.663696,73.267273,80.176247,659.816895,74.940582,82.175507,708.7052,72.445435,79.622322,749.85791,80.326385,74.400406,1
288,'2019/09/24 12:26:11:771',2,571.058228,94.407257,65.259415,610.661377,69.557281,80.773651,665.327087,71.835266,82.849953,714.21637,69.801483,80.367958,755.719116,78.149353,75.185059,1
289,'2019/09/24 12:26:11:821',2,577.418335,91.815186,65.729897,617.680298,64.089478,81.127815,671.656006,67.592072,83.22699,721.114624,64.167297,80.730888,762.36084,74.004456,75.52623,1
